GameID,Rusher_ID,Team,Opponent,Player_Name,Carries,Drives,Car_per_Drive,Total_Yards,Yards_per_Car,Yards_per_Drive,Fumbles,TDs,TD_to_Fumbles,Total_EPA,Success_Rate,EPA_per_Car,EPA_Ratio,TD_per_Car,Fumbles_per_Car,Fumbles_per_Drive,TD_Drive,EPA_per_Drive,Total_WPA,WPA_per_Drive,Win_Success_Rate,WPA_per_Car,WPA_Ratio,Total_Clutch_EPA,Clutch_EPA_per_Car,Clutch_EPA_per_Drive
2012010800,00-0027876,DEN,PIT,T.Tebow,9,5,1.8,51,5.666666666666667,10.2,0,1,Inf,3.426021404052191,0.4444444444444444,0.3806690448946879,0.7506979152511637,0.1111111111111111,0,0,0.2,0.6852042808104382,0.12903850938884875,0.02580770187776975,0.4444444444444444,0.014337612154316528,0.8209385884314395,0.283455340481885,0.03149503783132055,0.056691068096376994
2012010800,00-0026432,DEN,PIT,L.Ball,4,3,1.3333333333333333,11,2.75,3.6666666666666665,0,0,NaN,-1.5744381495903388,0,-0.3936095373975847,0,0,0,0,0,-0.524812716530113,-0.032061630043568046,-0.010687210014522682,0,-0.008015407510892011,0,-0.01277987191712461,-0.0031949679792811526,-0.0042599573057082035
2012010800,00-0022924,PIT,DEN,B.Roethlisberger,3,3,1,15,5,5,1,0,0,-1.7463287932852478,0.3333333333333333,-0.5821095977617493,0.03887822717191658,0,0.3333333333333333,0.3333333333333333,0,-0.5821095977617493,-0.04034153640412798,-0.013447178801375992,0,-0.013447178801375992,0,-0.04812821159116241,-0.016042737197054135,-0.016042737197054135
2012010800,00-0026901,PIT,DEN,M.Wallace,1,1,1,1,1,1,0,1,Inf,0.49954201000857523,1,0.49954201000857523,1,1,0,0,1,0.49954201000857523,0.014810618673590903,0.014810618673590903,1,0.014810618673590903,1,0.007398526221676138,0.007398526221676138,0.007398526221676138
2012010800,00-0027690,DEN,PIT,E.Decker,1,1,1,9,9,9,0,0,NaN,0.03253001267474076,1,0.03253001267474076,1,0,0,0,0,0.03253001267474076,0.0013029995229444369,0.0013029995229444369,1,0.0013029995229444369,1,4.2386590996563696e-5,4.2386590996563696e-5,4.2386590996563696e-5
2012010800,00-0027793,PIT,DEN,A.Brown,1,1,1,18,18,18,0,0,NaN,1.2086359980720083,1,1.2086359980720083,1,0,0,0,0,1.2086359980720083,0.020601461523287762,0.020601461523287762,1,0.020601461523287762,1,0.02489966800994098,0.02489966800994098,0.02489966800994098
2012010800,00-0028208,PIT,DEN,J.Clay,1,1,1,1,1,1,0,0,NaN,-0.3687728037487199,0,-0.3687728037487199,0,0,0,0,0,-0.3687728037487199,-0.014553910003442194,-0.014553910003442194,0,-0.014553910003442194,0,-0.005367086197475919,-0.005367086197475919,-0.005367086197475919
2012010801,00-0022821,ATL,NYG,M.Turner,15,6,2.5,41,2.7333333333333334,6.833333333333333,0,0,NaN,-3.5079188971885786,0.26666666666666666,-0.23386125981257191,0.3563528570085452,0,0,0,0,-0.5846531495314298,-0.06821440867546189,-0.01136906811257698,0.3333333333333333,-0.004547627245030792,0.3933945900496553,-0.022376893702619683,-0.001491792913507979,-0.0037294822837699473
2012010801,00-0023545,NYG,ATL,B.Jacobs,14,5,2.8,92,6.571428571428571,18.4,0,0,NaN,4.152319055647639,0.42857142857142855,0.2965942182605456,0.6613224454485529,0,0,0,0,0.8304638111295277,0.10563433740101408,0.021126867480202816,0.5,0.007545309814358149,0.6858614943305689,0.35977563242324806,0.025698259458803434,0.0719551264846496
2012010801,00-0025637,NYG,ATL,A.Bradshaw,14,7,2,63,4.5,9,0,0,NaN,-2.824507633636621,0.2857142857142857,-0.20175054525975863,0.3530402184977454,0,0,0,0,-0.40350109051951727,-0.013940234533949825,-0.0019914620762785462,0.2857142857142857,-9.957310381392731e-4,0.46226102249749423,0.03775646470607156,0.0026968903361479684,0.005393780672295937
2012010801,00-0026143,ATL,NYG,M.Ryan,3,3,1,3,1,1,0,0,NaN,-6.634012308557815,0,-2.2113374361859384,0,0,0,0,0,-2.2113374361859384,-0.12731263100722956,-0.04243754366907652,0,-0.04243754366907652,0,-0.39715519804111676,-0.1323850660137056,-0.1323850660137056
2012010801,00-0025631,ATL,NYG,J.Snelling,2,1,2,7,3.5,7,0,0,NaN,-1.1123717689602457,0.5,-0.5561858844801228,0.11912067824418898,0,0,0,0,-1.1123717689602457,-0.040773360570817596,-0.040773360570817596,0.5,-0.020386680285408798,0.05625061588170294,-0.055322241119546194,-0.027661120559773097,-0.055322241119546194
2012010801,00-0022803,NYG,ATL,E.Manning,1,1,1,14,14,14,0,0,NaN,1.6649572901548468,1,1.6649572901548468,1,0,0,0,0,1.6649572901548468,0.053869102248300216,0.053869102248300216,1,0.053869102248300216,1,0.0896897545024043,0.0896897545024043,0.0896897545024043
2012010801,00-0024559,NYG,ATL,D.Ware,1,1,1,4,4,4,0,0,NaN,-1.0951891775832174,0,-1.0951891775832174,0,0,0,0,0,-1.0951891775832174,-0.03177399846916751,-0.03177399846916751,0,-0.03177399846916751,0,-0.03479853925197797,-0.03479853925197797,-0.03479853925197797
2012010801,00-0027944,ATL,NYG,J.Jones,1,1,1,13,13,13,0,0,NaN,0.6282838001814302,1,0.6282838001814302,1,0,0,0,0,0.6282838001814302,0.021526370234968617,0.021526370234968617,1,0.021526370234968617,1,0.013524669695338509,0.013524669695338509,0.013524669695338509
2012011400,00-0022178,DEN,NE,W.McGahee,17,7,2.4285714285714284,76,4.470588235294118,10.857142857142858,0,1,Inf,3.028772654048323,0.5882352941176471,0.17816309729696017,0.6245356030945739,0.058823529411764705,0,0,0.14285714285714285,0.432681807721189,0.057922978158121086,0.00827471116544587,0.5294117647058824,0.00340723400930124,0.6677020491171336,0.10829061336039254,0.0063700360800230905,0.01547008762291322
2012011400,00-0025860,NE,DEN,B.Green-Ellis,13,8,1.625,28,2.1538461538461537,3.5,0,0,NaN,-4.276189004459514,0.15384615384615385,-0.32893761572765495,0.18373827424026187,0,0,0,0,-0.5345236255574393,-0.01590078953574492,-0.001987598691968115,0.15384615384615385,-0.001223137656595763,0.30846953303278324,-0.006655367264231143,-5.119513280177802e-4,-8.319209080288928e-4
2012011400,00-0026432,DEN,NE,L.Ball,13,8,1.625,44,3.3846153846153846,5.5,0,0,NaN,-4.18107636763698,0.3076923076923077,-0.3216212590489985,0.24017737469076508,0,0,0,0,-0.5226345459546226,-0.00773870301613622,-9.673378770170275e-4,0.3076923076923077,-5.952848473950938e-4,0.2956422204532113,-0.005560267742712657,-4.27712903285589e-4,-6.950334678390821e-4
2012011400,00-0027713,NE,DEN,A.Hernandez,5,4,1.25,61,12.2,15.25,0,0,NaN,4.102197873101014,0.8,0.8204395746202028,0.9937195086716705,0,0,0,0,1.0255494682752535,0.10195676983867419,0.025489192459668547,1,0.020391353967734838,1,0.21915079801172482,0.043830159602344966,0.054787699502931206
2012011400,00-0026019,NE,DEN,D.Woodhead,4,4,1,25,6.25,6.25,0,0,NaN,-1.0647038960623028,0.75,-0.2661759740155757,0.27686403088923134,0,0,0,0,-0.2661759740155757,0.009181734072509995,0.0022954335181274987,0.75,0.0022954335181274987,0.9994096409977029,0.004776887761676584,0.001194221940419146,0.001194221940419146
2012011400,00-0026799,DEN,NE,J.Johnson,4,2,2,10,2.5,5,0,0,NaN,-0.8559999144296514,0.25,-0.21399997860741285,0.042349147402245296,0,0,0,0,-0.4279999572148257,-6.97409982538916e-5,-3.48704991269458e-5,0,-1.74352495634729e-5,0,-2.826454269216761e-5,-7.066135673041903e-6,-1.4132271346083806e-5
2012011400,00-0027876,DEN,NE,T.Tebow,4,4,1,14,3.5,3.5,0,0,NaN,0.7177812714507351,0.5,0.17944531786268378,0.5793949552105239,0,0,0,0,0.17944531786268378,0.053627136045201015,0.013406784011300254,0.25,0.013406784011300254,0.7348547265189856,0.18497817230586178,0.046244543076465444,0.046244543076465444
2012011400,00-0028011,NE,DEN,S.Ridley,4,2,2,21,5.25,10.5,0,0,NaN,0.329546064896983,0.5,0.08238651622424575,0.6013709872141654,0,0,0,0,0.1647730324484915,-0.012455967707182825,-0.006227983853591412,0.5,-0.003113991926795706,6.714738907617402e-5,-0.00437872257641643,-0.0010946806441041075,-0.002189361288208215
2012011400,00-0019596,NE,DEN,T.Brady,3,3,1,8,2.6666666666666665,2.6666666666666665,0,0,NaN,-0.38766866106714515,0.3333333333333333,-0.12922288702238172,0.17376591911509048,0,0,0,0,-0.12922288702238172,-0.0046443741104936764,-0.0015481247034978922,0.3333333333333333,-0.0015481247034978922,1.0894953302152238e-4,-0.0014705661182590841,-4.901887060863614e-4,-4.901887060863614e-4
2012011400,00-0022405,NE,DEN,L.Polite,1,1,1,3,3,3,0,0,NaN,-0.17047185404355614,0,-0.17047185404355614,0,0,0,0,0,-0.17047185404355614,4.094393657450013e-8,4.094393657450013e-8,1,4.094393657450013e-8,1,-6.9797887796968055e-9,-6.9797887796968055e-9,-6.9797887796968055e-9
2012011400,00-0026182,DEN,NE,E.Royal,1,1,1,1,1,1,0,0,NaN,-0.584126668435234,0,-0.584126668435234,0,0,0,0,0,-0.584126668435234,-0.007114686926465913,-0.007114686926465913,0,-0.007114686926465913,0,-0.004155878371316249,-0.004155878371316249,-0.004155878371316249
2012011401,00-0023500,SF,NO,F.Gore,12,10,1.2,89,7.416666666666667,8.9,0,0,NaN,3.0036829159842275,0.5,0.2503069096653523,0.697621682242028,0,0,0,0,0.30036829159842277,0.14480050031508046,0.014480050031508046,0.5833333333333334,0.012066708359590039,0.7633051271309524,0.2858516083604399,0.02382096736336999,0.02858516083604399
2012011401,00-0027531,NO,SF,C.Ivory,9,6,1.5,23,2.5555555555555554,3.8333333333333335,0,0,NaN,-2.6728799587416825,0.2222222222222222,-0.29698666208240915,0.14741626687510487,0,0,0,0,-0.44547999312361375,-0.08567826549539831,-0.014279710915899718,0.2222222222222222,-0.009519807277266479,0.147898704387837,-0.06295435766930638,-0.006994928629922931,-0.010492392944884396
2012011401,00-0028053,SF,NO,K.Hunter,6,6,1,23,3.8333333333333335,3.8333333333333335,0,0,NaN,-1.4331439059526891,0.3333333333333333,-0.23885731765878152,0.2451291085317141,0,0,0,0,-0.23885731765878152,-0.06009493459486137,-0.010015822432476895,0.16666666666666666,-0.010015822432476895,0.20674359372620177,-0.03887232845306945,-0.006478721408844908,-0.006478721408844908
2012011401,00-0023564,NO,SF,D.Sproles,3,3,1,3,1,1,0,0,NaN,-0.7987148977165084,0.3333333333333333,-0.26623829923883613,0.16302434407665592,0,0,0,0,-0.26623829923883613,-0.027750555257923526,-0.009250185085974508,0.3333333333333333,-0.009250185085974508,0.07588544023212304,-0.014776374688385082,-0.004925458229461694,-0.004925458229461694
2012011401,00-0020531,NO,SF,D.Brees,1,1,1,5,5,5,0,0,NaN,-0.06310053719388087,0,-0.06310053719388087,0,0,0,0,0,-0.06310053719388087,-2.0841426808579366e-4,-2.0841426808579366e-4,0,-2.0841426808579366e-4,0,-1.3151052275083081e-5,-1.3151052275083081e-5,-1.3151052275083081e-5
2012011401,00-0023436,SF,NO,DOWN. The Replay,1,1,1,28,28,28,0,1,Inf,4.674432938706303,1,4.674432938706303,1,1,0,0,1,4.674432938706303,0.2631381507320333,0.2631381507320333,1,0.2631381507320333,1,1.2300216392120806,1.2300216392120806,1.2300216392120806
2012011401,00-0024813,NO,SF,P.Thomas,1,1,1,6,6,6,0,0,NaN,-0.0025122360012392875,0,-0.0025122360012392875,0,0,0,0,0,-0.0025122360012392875,0.0010386247238021173,0.0010386247238021173,1,0.0010386247238021173,1,-2.609270422912891e-6,-2.609270422912891e-6,-2.609270422912891e-6
2012011401,00-0025396,SF,NO,T.Ginn,1,1,1,3,3,3,0,0,NaN,-0.28144613519798733,0,-0.28144613519798733,0,0,0,0,0,-0.28144613519798733,-0.010168123985472843,-0.010168123985472843,0,-0.010168123985472843,0,-0.0028617791979252878,-0.0028617791979252878,-0.0028617791979252878
2012011401,00-0027772,SF,NO,A.Dixon,1,1,1,0,0,0,0,0,NaN,-0.7273444056733314,0,-0.7273444056733314,0,0,0,0,0,-0.7273444056733314,-0.020283503700356253,-0.020283503700356253,0,-0.020283503700356253,0,-0.014753092943908436,-0.014753092943908436,-0.014753092943908436
2012011500,00-0026796,HOU,BAL,A.Foster,27,10,2.7,132,4.888888888888889,13.2,1,1,1,0.22701870182213812,0.37037037037037035,0.008408100067486598,0.506859044654888,0.037037037037037035,0.037037037037037035,0.1,0.1,0.022701870182213812,-0.041339208785212744,-0.004133920878521274,0.4074074074074074,-0.0015310818068597313,0.4615989121030381,0.10628958941332463,0.003936651459752764,0.010628958941332462
2012011500,00-0026195,BAL,HOU,R.Rice,21,12,1.75,61,2.9047619047619047,5.083333333333333,1,0,0,-7.042194120563756,0.3333333333333333,-0.33534257716970267,0.15961267278104335,0,0.047619047619047616,0.08333333333333333,0,-0.5868495100469796,-0.1565016312884458,-0.013041802607370484,0.3333333333333333,-0.0074524586327831335,0.22057809089058347,-0.23904693095123142,-0.011383187188153877,-0.019920577579269284
2012011500,00-0017915,BAL,HOU,A.Foster,6,4,1.5,27,4.5,6.75,0,0,NaN,0.18121294375845953,0.5,0.030202157293076588,0.5732278080399031,0,0,0,0,0.04530323593961488,0.0046729186405362055,0.0011682296601340514,0.5,7.788197734227009e-4,0.5570303280024677,0.004206054827178106,7.010091378630177e-4,0.0010515137067945266
2012011500,00-0022397,BAL,HOU,R.Rice,2,2,1,1,0.5,0.5,0,0,NaN,-0.7728100412249153,0,-0.38640502061245763,0,0,0,0,0,-0.38640502061245763,0.023828993375217933,0.011914496687608966,1,0.011914496687608966,1,-0.010450647923250494,-0.005225323961625247,-0.005225323961625247
2012011500,00-0026158,BAL,HOU,J.Flacco,1,1,1,0,0,0,0,0,NaN,-0.4713163772272786,0,-0.4713163772272786,0,0,0,0,0,-0.4713163772272786,-0.014233879477766775,-0.014233879477766775,0,-0.014233879477766775,0,-0.006708660509350745,-0.006708660509350745,-0.006708660509350745
2012011501,00-0025637,NYG,GB,A.Bradshaw,12,6,2,63,5.25,10.5,0,0,NaN,-1.3861429582893905,0.25,-0.11551191319078254,0.40790709901204897,0,0,0,0,-0.23102382638156507,-0.050140558169556204,-0.008356759694926033,0.3333333333333333,-0.004178379847463017,0.36601468653683206,-0.0083104267695935,-6.925355641327916e-4,-0.0013850711282655831
2012011501,00-0023545,NYG,GB,B.Jacobs,9,5,1.8,22,2.4444444444444446,4.4,0,1,Inf,-1.0059334845783128,0.2222222222222222,-0.11177038717536808,0.43095336124455164,0.1111111111111111,0,0,0.2,-0.20118669691566254,-0.06407598785423463,-0.012815197570846926,0.5555555555555556,-0.00711955420602607,0.22719872258828247,-0.09756088056383784,-0.010840097840426426,-0.01951217611276757
2012011501,00-0022984,GB,NYG,R.Grant,8,4,2,33,4.125,8.25,0,0,NaN,-1.4972869772454565,0.25,-0.18716087215568206,0.35340103068153467,0,0,0,0,-0.3743217443113641,-0.055983636024980826,-0.013995909006245207,0.25,-0.006997954503122603,0.3318045291274929,0.01694886783892537,0.002118608479865671,0.004237216959731342
2012011501,00-0023459,GB,NYG,A.Rodgers,7,6,1.1666666666666667,66,9.428571428571429,11,0,0,NaN,9.854537852817822,0.8571428571428571,1.4077911218311174,0.9628232649866888,0,0,0,0,1.6424229754696371,0.2698927252659695,0.04498212087766159,0.8571428571428571,0.03855610360942422,0.9547172704118303,0.5766710548598617,0.08238157926569453,0.09611184247664362
2012011501,00-0027791,GB,NYG,J.Starks,6,4,1.5,43,7.166666666666667,10.75,0,0,NaN,9.64627045814459e-4,0.16666666666666666,1.6077117430240984e-4,0.5001704459630135,0,0,0,0,2.4115676145361475e-4,-0.002606218825849993,-6.515547064624982e-4,0.16666666666666666,-4.3436980430833216e-4,0.48589032858222203,0.04368022343273708,0.007280037238789513,0.01092005585818427
2012011501,00-0024559,NYG,GB,D.Ware,2,2,1,0,0,0,0,0,NaN,-2.8764267058219026,0,-1.4382133529109513,0,0,0,0,0,-1.4382133529109513,-0.07068878699839531,-0.03534439349919766,0,-0.03534439349919766,0,-0.10249902182136644,-0.05124951091068322,-0.05124951091068322
2012011501,00-0022803,NYG,GB,E.Manning,1,1,1,12,12,12,0,0,NaN,0.16253877595135435,1,0.16253877595135435,1,0,0,0,0,0.16253877595135435,0.00698655117526692,0.00698655117526692,1,0.00698655117526692,1,0.0011355854761493814,0.0011355854761493814,0.0011355854761493814
2012011501,00-0022999,GB,NYG,J.Kuhn,1,1,1,2,2,2,1,0,0,-4.76244000885457,0,-4.76244000885457,0,0,1,1,0,-4.76244000885457,-0.13375911272930863,-0.13375911272930863,0,-0.13375911272930863,0,-0.637019750010948,-0.637019750010948,-0.637019750010948
2012011501,00-0028602,GB,NYG,B.Saine,1,1,1,3,3,3,0,0,NaN,-0.264994074852714,0,-0.264994074852714,0,0,0,0,0,-0.264994074852714,-0.01022902996253433,-0.01022902996253433,0,-0.01022902996253433,0,-0.0027106323315624764,-0.0027106323315624764,-0.0027106323315624764
2012012200,00-0026195,BAL,NE,R.Rice,21,9,2.3333333333333335,67,3.1904761904761907,7.444444444444445,0,0,NaN,-2.9896995960798285,0.2857142857142857,-0.1423666474323728,0.34139611995319663,0,0,0,0,-0.33218884400886983,-0.12743381223681227,-0.01415931247075692,0.2857142857142857,-0.006068276773181537,0.330356091322288,-0.11503630145841869,-0.0054779191170675565,-0.012781811273157632
2012012200,00-0025860,NE,BAL,B.Green-Ellis,15,6,2.5,68,4.533333333333333,11.333333333333334,0,1,Inf,2.000661620099531,0.4666666666666667,0.13337744133996873,0.5927222243437357,0.06666666666666667,0,0,0.16666666666666666,0.3334436033499218,0.09894648733064193,0.016491081221773656,0.5333333333333333,0.006596432488709462,0.6266335047243308,0.041063425733234106,0.0027375617155489403,0.006843904288872351
2012012200,00-0017915,BAL,NE,R.Williams,6,5,1.2,22,3.6666666666666665,4.4,0,0,NaN,-0.14513795510013638,0.6666666666666666,-0.024189659183356065,0.4803368089187514,0,0,0,0,-0.029027591020027277,0.011792620631144002,0.0023585241262288003,0.6666666666666666,0.0019654367718573338,0.5404524617268549,-0.021643460083004582,-0.00360724334716743,-0.004328692016600916
2012012200,00-0026019,NE,BAL,D.Woodhead,6,5,1.2,18,3,3.6,0,0,NaN,0.23283127607968046,0.3333333333333333,0.03880521267994674,0.5368750780534977,0,0,0,0,0.04656625521593609,0.013614672638473102,0.0027229345276946204,0.3333333333333333,0.0022691121064121835,0.5592267340041769,0.047337840365279604,0.007889640060879935,0.009467568073055922
2012012200,00-0026158,BAL,NE,J.Flacco,4,4,1,27,6.75,6.75,0,0,NaN,-0.18772451922363098,0.5,-0.046931129805907745,0.44749106824392737,0,0,0,0,-0.046931129805907745,0.0010374473652259852,2.593618413064963e-4,0.5,2.593618413064963e-4,0.5085576203176271,-0.0010883617880945464,-2.720904470236366e-4,-2.720904470236366e-4
2012012200,00-0019596,NE,BAL,T.Brady,3,2,1.5,6,2,3,0,2,Inf,2.744839846404944,0.3333333333333333,0.9149466154683147,0.847532532930518,0.6666666666666666,0,0,1,1.372419923202472,0.10533706318583319,0.052668531592916595,0.3333333333333333,0.03511235439527773,0.8493437636876549,0.4196067713299935,0.13986892377666452,0.20980338566499676
2012012200,00-0027713,NE,BAL,A.Hernandez,3,1,3,9,3,9,0,0,NaN,0.1217373400356827,0.3333333333333333,0.04057911334522757,0.53219760045796,0,0,0,0,0.1217373400356827,0.005345789189408423,0.005345789189408423,0.3333333333333333,0.0017819297298028076,0.5408103224912505,0.02228541834936686,0.007428472783122287,0.02228541834936686
2012012200,00-0027150,NE,BAL,J.Edelman,1,1,1,-1,-1,-1,0,0,NaN,-0.885328462603189,0,-0.885328462603189,0,0,0,0,0,-0.885328462603189,-0.027876164522045555,-0.027876164522045555,0,-0.027876164522045555,0,-0.02467956187957615,-0.02467956187957615,-0.02467956187957615
2012012201,00-0025637,NYG,SF,A.Bradshaw,20,11,1.8181818181818181,74,3.7,6.7272727272727275,0,0,NaN,-7.188128609069022,0.3,-0.3594064304534511,0.2399375344646887,0,0,0,0,-0.6534662371880929,-0.9307640272258639,-0.08461491156598763,0.35,-0.0465382013612932,0.15286155138285903,-4.747890161887011,-0.23739450809435056,-0.43162637835336465
2012012201,00-0023500,SF,NYG,F.Gore,16,10,1.6,74,4.625,7.4,0,0,NaN,-0.12738691317956885,0.375,-0.007961682073723053,0.48953450092475,0,0,0,0,-0.012738691317956885,-0.07529925962541639,-0.007529925962541639,0.375,-0.0047062037265885245,0.3663181971175904,-0.08215631096733392,-0.00513476943545837,-0.008215631096733391
2012012201,00-0023436,SF,NYG,A.Ross,6,4,1.5,42,7,10.5,0,0,NaN,3.407919147040191,0.5,0.5679865245066985,0.7810446798150076,0,0,0,0,0.8519797867600477,0.12792647477235486,0.031981618693088715,0.5,0.02132107912872581,0.8004573925447833,0.3516680357243582,0.05861133928739303,0.08791700893108954
2012012201,00-0023545,NYG,SF,B.Jacobs,5,4,1.25,13,2.6,3.25,0,0,NaN,-3.6486642220957695,0.4,-0.7297328444191539,0.1502788306753041,0,0,0,0,-0.9121660555239424,-0.10379273625017443,-0.02594818406254361,0.4,-0.020758547250034887,0.08115928189003342,-0.3289341770740337,-0.06578683541480675,-0.08223354426850843
2012012201,00-0028053,SF,NYG,K.Hunter,4,4,1,31,7.75,7.75,1,0,0,-1.0623296098609472,0.5,-0.2655824024652368,0.3856350397199711,0,0.25,0.25,0,-0.2655824024652368,-0.02167571892637138,-0.005418929731592845,0.5,-0.005418929731592845,0.43140627380116914,-0.08947832689308977,-0.02236958172327244,-0.02236958172327244
2012012201,00-0027772,SF,NYG,A.Dixon,2,1,2,3,1.5,3,0,0,NaN,-1.8946842600633302,0.5,-0.9473421300316651,0.07504317128281653,0,0,0,0,-1.8946842600633302,-0.06981137407647098,-0.06981137407647098,0.5,-0.03490568703823549,0.09120266025361766,-0.15870411477592278,-0.07935205738796139,-0.15870411477592278
2012012900,00-0025399,NFC,AFC,M.Lynch,8,4,2,42,5.25,10.5,1,0,0,1.4230533534708982,0.75,0.17788166918386228,0.6303539196136559,0,0.125,0.25,0,0.35576333836772456,-0.05920388730360492,-0.01480097182590123,0.375,-0.007400485912950615,0.17613338023645844,-0.11577588089378649,-0.014471985111723311,-0.028943970223446622
2012012900,00-0027864,AFC,NFC,R.Mathews,8,4,2,35,4.375,8.75,0,0,NaN,-0.555689292625035,0.25,-0.06946116157812937,0.31777234979703506,0,0,0,0,-0.13892232315625874,0.009539844317018542,0.0023849610792546355,0.625,0.0011924805396273178,0.6062140727303842,0.002709303649452922,3.3866295618161527e-4,6.773259123632305e-4
2012012900,00-0024275,AFC,NFC,M.Jones-Drew,6,5,1.2,56,9.333333333333334,11.2,0,0,NaN,1.7707359305080785,0.5,0.2951226550846798,0.6585115550007676,0,0,0,0,0.3541471861016157,0.061971099958441744,0.01239421999168835,0.6666666666666666,0.010328516659740291,0.6873464761171454,0.15845237026214018,0.026408728377023363,0.03169047405242804
2012012900,00-0022178,AFC,NFC,W.McGahee,4,3,1.3333333333333333,23,5.75,7.666666666666667,0,0,NaN,-0.21073709630031523,0.5,-0.05268427407507881,0.42942787738891364,0,0,0,0,-0.07024569876677174,0.011805583615800197,0.003935194538600066,0.5,0.0029513959039500492,0.6697138675256743,0.0035219438138133622,8.804859534533406e-4,0.0011739812712711207
2012012900,00-0027939,NFC,AFC,C.Newton,4,4,1,14,3.5,3.5,0,0,NaN,-0.2394875013683304,0.5,-0.0598718753420826,0.47554090301310964,0,0,0,0,-0.0598718753420826,0.020556842570315835,0.005139210642578959,0.5,0.005139210642578959,0.5805618391343047,0.032539094104782666,0.008134773526195667,0.008134773526195667
2012012900,00-0022397,AFC,NFC,V.Leach,3,2,1.5,7,2.3333333333333335,3.5,0,1,Inf,2.8986199003220703,1,0.9662066334406901,1,0.3333333333333333,0,0,0.5,1.4493099501610351,0.08980960144116601,0.044904800720583005,1,0.029936533813722004,1,0.10897171961315695,0.036323906537718983,0.054485859806578475
2012012900,00-0026184,NFC,AFC,M.Forte,2,1,2,6,3,6,0,0,NaN,-0.10389963518066381,0.5,-0.051949817590331904,0.47063335997576156,0,0,0,0,-0.10389963518066381,0.001897487873215642,0.001897487873215642,0.5,9.48743936607821e-4,0.5149493039376861,-0.0016186122818631042,-8.093061409315521e-4,-0.0016186122818631042
2012012900,00-0027029,NFC,AFC,L.McCoy,2,2,1,10,5,5,1,0,0,-4.14959133488789,0,-2.074795667443945,0,0,0.5,0.5,0,-2.074795667443945,-0.10129736607796158,-0.05064868303898079,0,-0.05064868303898079,0,-0.35693598441153807,-0.17846799220576903,-0.17846799220576903
2012012900,00-0023496,AFC,NFC,V.Jackson,1,1,1,7,7,7,0,0,NaN,0.4578806877569064,1,0.4578806877569064,1,0,0,0,0,0.4578806877569064,0.01746050233610974,0.01746050233610974,1,0.01746050233610974,1,0.007994826818238997,0.007994826818238997,0.007994826818238997
2012020500,00-0025637,NYG,NE,A.Bradshaw,17,8,2.125,74,4.352941176470588,9.25,1,1,1,0.2053447503671879,0.35294117647058826,0.01207910296277576,0.509049724992001,0.058823529411764705,0.058823529411764705,0.125,0.125,0.02566809379589849,0.12393803056242708,0.015492253820303385,0.47058823529411764,0.0072904723860251226,0.6466736118937109,0.4722857615129932,0.027781515383117246,0.05903572018912415
2012020500,00-0025860,NE,NYG,B.Green-Ellis,10,5,2,44,4.4,8.8,0,0,NaN,-0.46179377846725544,0.4,-0.046179377846725544,0.4540700722509955,0,0,0,0,-0.09235875569345109,-0.003088291259658038,-6.176582519316076e-4,0.4,-3.088291259658038e-4,0.49118349670716627,0.002146677184800434,2.146677184800434e-4,4.293354369600868e-4
2012020500,00-0023545,NYG,NE,B.Jacobs,9,6,1.5,37,4.111111111111111,6.166666666666667,0,0,NaN,0.6273523585523344,0.4444444444444444,0.06970581761692604,0.5841134146137485,0,0,0,0,0.10455872642538906,0.022256167950366335,0.0037093613250610558,0.4444444444444444,0.002472907550040704,0.5897875404498196,0.08791424321505747,0.009768249246117498,0.014652373869176246
2012020500,00-0026019,NE,NYG,D.Woodhead,7,4,1.75,18,2.5714285714285716,4.5,0,0,NaN,-1.2678512221112253,0.2857142857142857,-0.18112160315874645,0.23555715103740432,0,0,0,0,-0.3169628055278063,-0.03708573988166086,-0.009271434970415215,0.2857142857142857,-0.005297962840237266,0.24370318364638988,-0.015771370484067987,-0.002253052926295427,-0.003942842621016997
2012020500,00-0022427,NE,NYG,W.Welker,2,2,1,21,10.5,10.5,0,0,NaN,1.7552042595189332,1,0.8776021297594666,1,0,0,0,0,0.8776021297594666,0.07981838393616647,0.039909191968083235,1,0.039909191968083235,1,0.08160873182776107,0.040804365913880536,0.040804365913880536
2012020500,00-0024559,NYG,NE,D.Ware,1,1,1,6,6,6,0,0,NaN,0.08163553819195757,1,0.08163553819195757,1,0,0,0,0,0.08163553819195757,0.003306770714020968,0.003306770714020968,1,0.003306770714020968,1,2.6995000691650554e-4,2.6995000691650554e-4,2.6995000691650554e-4
2013010500,00-0026796,HOU,CIN,A.Foster,32,10,3.2,140,4.375,14,0,1,Inf,-2.458273024864825,0.34375,-0.07682103202702578,0.4243961689115135,0.03125,0,0,0.1,-0.2458273024864825,0.04682973408308788,0.004682973408308788,0.4375,0.0014634291900964963,0.5535683152026138,0.0897782678796729,0.002805570871239778,0.00897782678796729
2013010500,00-0025860,CIN,HOU,B.Green-Ellis,11,7,1.5714285714285714,63,5.7272727272727275,9,0,0,NaN,2.6965028743446062,0.45454545454545453,0.24513662494041874,0.6300449730750702,0,0,0,0,0.38521469633494376,0.031900508561082425,0.00455721550872606,0.45454545454545453,0.002900046232825675,0.5439686279620289,0.2546557957755002,0.023150526888681834,0.03637939939650003
