Season,Team,Player_Name,Targets,Receptions,Drives,Targets_per_Drive,Rec_per_Drive,Total_Yards,Yards_per_Drive,Total_Raw_YAC,Yards_per_Rec,Yards_per_Target,YAC_per_Target,Total_Caught_YAC,Total_Dropped_YAC,Caught_YAC_per_Target,Dropped_YAC_per_Target,YAC_per_Rec,Caught_YAC_per_Rec,Dropped_YAC_per_Rec,YAC_per_Drive,Caught_YAC_per_Drive,Dropped_YAC_per_Drive,Rec_Percentage,Fumbles,TDs,TDs_per_Drive,Fumbles_per_Drive,AC_TDs,AC_TDs_per_Drive,AC_TD_Rate,TD_to_Fumbles,Total_EPA,EPA_per_Drives,Success_Rate,EPA_per_Rec,EPA_per_Target,EPA_Rec_Perc,TD_per_Targets,Fumbles_per_Rec,TD_per_Rec,Total_WPA,WPA_per_Drive,Win_Success_Rate,WPA_per_Target,WPA_per_Rec,WPA_Rec_Perc,Total_Clutch_EPA,Clutch_EPA_per_Drive,Total_Raw_AirYards,Total_Caught_AirYards,Raw_AirYards_per_Target,Total_Raw_airEPA,Total_Caught_airEPA,Raw_airEPA_per_Drive,Caught_airEPA_per_Drive,airEPA_per_Target,Caught_airEPA_per_Target,yacEPA_Rec,yacEPA_Drop,Total_yacEPA,yacEPA_per_Target,yacEPA_per_Rec,yacEPA_Rec_per_Drive,yacEPA_Drop_per_Drive,yac_Success_Rate,yac_Rec_Success_Rate
2010,MIN,G.Jennings,528,334,167,3.161676646706587,2,3568,21.365269461077844,1721,10.682634730538922,6.757575757575758,3.259469696969697,1721,0,3.259469696969697,0,5.152694610778443,5.152694610778443,0,10.305389221556887,10.305389221556887,0,0.6325757575757576,6,26,0.15568862275449102,0.03592814371257485,9,0.05389221556886228,0.34615384615384615,4.333333333333333,38.59618666661059,0.2311148902192251,0.4431818181818182,0.7786188500492872,0.07309883838373218,0.4313246070303662,0.04924242424242424,0.017964071856287425,0.07784431137724551,0.9340393972687365,0.005593050283046326,0.4375,0.0017690140099786676,0.021679655787793347,0.41424348945829387,2.4604658139927955,0.01473332822750177,4155,1827,7.869318181818182,276.1393347565218,67.42873037708246,1.6535289506378552,0.40376485255738,0.5229911643115943,0.12770592874447437,192.62996553937953,-430.17311362929075,-237.54314808991123,-0.44989232592786216,0.5767364237705974,1.1534728475411948,-2.575886907959825,0.4943181818181818,0.45265151515151514
2010,ATL,M.Williams,524,342,155,3.3806451612903228,2.206451612903226,3685,23.774193548387096,1676,10.774853801169591,7.032442748091603,3.198473282442748,1676,0,3.198473282442748,0,4.900584795321637,4.900584795321637,0,10.812903225806451,10.812903225806451,0,0.6526717557251909,7,23,0.14838709677419354,0.04516129032258064,9,0.05806451612903226,0.391304347826087,3.2857142857142856,49.1724634278553,0.31724169953455034,0.4675572519083969,0.8226292606641598,0.09384057906079256,0.4616524091152975,0.04389312977099236,0.02046783625730994,0.06725146198830409,2.4278032932497715,0.015663247053224333,0.4580152671755725,0.004633212391698037,0.023168083076478187,0.42015872944149735,2.2380502875131283,0.014439034112987924,4164,1952,7.9465648854961835,250.36850974203435,80.53950312961018,1.6152807080131248,0.5196096976103882,0.47780249950769915,0.1537013418504011,200.79970401753243,-401.04875033171146,-200.24904631417905,-0.38215466853850966,0.587133637478165,1.295481961403435,-2.5874112924626544,0.4847328244274809,0.45229007633587787
2010,CAR,R.White,524,326,168,3.119047619047619,1.9404761904761905,3629,21.601190476190474,1564,11.131901840490798,6.925572519083969,2.984732824427481,1563,1,2.982824427480916,0.0019083969465648854,4.7975460122699385,4.794478527607362,0.003067484662576687,9.30952380952381,9.303571428571429,0.005952380952380952,0.6221374045801527,6,22,0.13095238095238096,0.03571428571428571,10,0.05952380952380952,0.45454545454545453,3.6666666666666665,24.11943571107902,0.1435680697088037,0.4541984732824427,0.7616176605410323,0.04602945746389126,0.41024849529571705,0.04198473282442748,0.018404907975460124,0.06748466257668712,1.1635916277936802,0.006926140641629048,0.4618320610687023,0.002220594709529924,0.02096195164743266,0.44755285401824196,-0.7307940652996564,-0.004349964674402716,4161,2029,7.940839694656488,267.2904701399381,61.37440348428869,1.5910147032139175,0.36532383026362314,0.5100963170609506,0.1171267242066578,186.91295385208784,-430.0839882809469,-243.1710344288591,-0.46406685959705934,0.5733526191781836,1.1125771062624277,-2.560023739767541,0.4713740458015267,0.43320610687022904
2010,GB,C.Johnson,523,295,168,3.113095238095238,1.755952380952381,3480,20.714285714285715,1584,11.796610169491526,6.653919694072658,3.0286806883365203,1584,0,3.0286806883365203,0,5.3694915254237285,5.3694915254237285,0,9.428571428571429,9.428571428571429,0,0.5640535372848948,5,22,0.13095238095238096,0.02976190476190476,8,0.047619047619047616,0.36363636363636365,4.4,-31.73326454398387,-0.18888847942847542,0.40535372848948376,0.8574311673958994,-0.06067545801908962,0.3995914146000956,0.04206500956022945,0.01694915254237288,0.07457627118644068,2.5303497078118418,0.015061605403641916,0.40344168260038243,0.004838144756810405,0.02621375997943762,0.3792030647762446,-11.510327987775584,-0.06851385707009276,4616,1814,8.826003824091778,282.44370671637756,54.70232640330497,1.681212539978438,0.3256090857339582,0.5400453283295938,0.10459335832371888,198.23986797848536,-512.563798569335,-314.32393059084956,-0.6010017793324083,0.6719995524694419,1.179999214157651,-3.0509749914841366,0.4340344168260038,0.39961759082217974
2010,DET,P.Harvin,521,331,171,3.046783625730994,1.935672514619883,3835,22.426900584795323,1773,11.586102719033233,7.36084452975048,3.4030710172744723,1773,0,3.4030710172744723,0,5.356495468277946,5.356495468277946,0,10.368421052631579,10.368421052631579,0,0.6353166986564299,10,26,0.15204678362573099,0.05847953216374269,13,0.07602339181286549,0.5,2.6,32.75733423461995,0.19156335809719266,0.46833013435700577,0.7520555288654398,0.06287396206261026,0.39372000649394806,0.04990403071017274,0.030211480362537766,0.07854984894259819,5.209362777427676,0.03046410980951857,0.46065259117082535,0.009998776924045443,0.028758942550977853,0.4518378819709232,-6.2168569347764535,-0.03635588850746464,4369,2015,8.385796545105567,225.1703108751385,42.29617584289988,1.3167854437142603,0.247346057560818,0.4321886964973868,0.08118267916103623,206.6342042115607,-396.20618085207923,-189.57197664051856,-0.3638617593867919,0.6242725202766184,1.208387159131934,-2.316995209661282,0.4894433781190019,0.45297504798464494
2010,TB,R.White,519,309,167,3.1077844311377247,1.8502994011976048,3439,20.592814371257486,1534,11.129449838187702,6.626204238921002,2.955684007707129,1534,0,2.955684007707129,0,4.964401294498382,4.964401294498382,0,9.18562874251497,9.18562874251497,0,0.5953757225433526,3,26,0.15568862275449102,0.017964071856287425,14,0.08383233532934131,0.5384615384615384,8.666666666666666,30.941258449018623,0.18527699670071032,0.441233140655106,0.9235176523378268,0.059617068302540696,0.4557167200242128,0.05009633911368015,0.009708737864077669,0.08414239482200647,0.7584944435007063,0.00454188289521381,0.4277456647398844,0.0014614536483635958,0.02900319061756053,0.4355111125517165,4.942593473772274,0.029596368106420804,3954,1814,7.618497109826589,214.42603205331423,53.00456327598729,1.283988215888109,0.31739259446698975,0.41315227755937234,0.10212825294024526,233.0425519238893,-415.8471649006968,-182.80461297680748,-0.3522246878165847,0.7541830159349169,1.3954643827777802,-2.4901027838365075,0.47591522157996147,0.41811175337186895
2010,CIN,B.Watson,513,327,157,3.267515923566879,2.082802547770701,3644,23.21019108280255,1530,11.143730886850152,7.103313840155946,2.982456140350877,1530,0,2.982456140350877,0,4.678899082568807,4.678899082568807,0,9.745222929936306,9.745222929936306,0,0.6374269005847953,5,23,0.1464968152866242,0.03184713375796178,11,0.07006369426751592,0.4782608695652174,4.6,35.76206013470177,0.22778382251402401,0.4444444444444444,0.7482824698496242,0.06971161819629974,0.4083056735905704,0.04483430799220273,0.01529051987767584,0.07033639143730887,2.994280277337703,0.019071848900240145,0.44834307992202727,0.005836803659527686,0.022760036904683412,0.43466135531474187,-1.2631023164878685,-0.008045237684636105,4474,2118,8.721247563352826,263.68532727635096,63.24599903144905,1.6795243775563755,0.40284075816209586,0.5140064859188128,0.1232865478195888,181.44236860937806,-409.3656357510273,-227.9232671416492,-0.4442948677225131,0.5548696287748565,1.1556838764928539,-2.6074244315352058,0.4775828460038986,0.442495126705653
2010,CLE,M.Colston,505,309,156,3.2371794871794872,1.9807692307692308,3732,23.923076923076923,1896,12.077669902912621,7.3900990099009904,3.7544554455445542,1896,0,3.7544554455445542,0,6.135922330097087,6.135922330097087,0,12.153846153846153,12.153846153846153,0,0.6118811881188119,4,28,0.1794871794871795,0.02564102564102564,10,0.0641025641025641,0.35714285714285715,7,93.18896088278977,0.597365133864037,0.4871287128712871,1.07358458446294,0.1845325958075045,0.5070782426401039,0.055445544554455446,0.012944983818770227,0.09061488673139159,6.308722651338902,0.040440529816275016,0.4910891089108911,0.012492520101661193,0.0351749307939066,0.48539134441573545,-3.4990363436118304,-0.022429720151357888,3892,1813,7.706930693069307,205.85237436558063,62.05348534752971,1.3195665023434655,0.39777875222775455,0.40762846409025866,0.12287818880698952,269.68415125151876,-382.34756473430957,-112.66341348279086,-0.22309586828275418,0.8727642435324232,1.7287445593046074,-2.4509459277840357,0.5069306930693069,0.44752475247524753
2010,JAC,R.Wayne,504,326,153,3.2941176470588234,2.130718954248366,4192,27.398692810457515,1793,12.858895705521473,8.317460317460318,3.5575396825396823,1793,0,3.5575396825396823,0,5.5,5.5,0,11.718954248366012,11.718954248366012,0,0.6468253968253969,7,28,0.1830065359477124,0.0457516339869281,16,0.10457516339869281,0.5714285714285714,4,147.4168872445991,0.9635090669581641,0.5119047619047619,1.0196020473526146,0.2924938238980141,0.5461164832479909,0.05555555555555555,0.02147239263803681,0.08588957055214724,4.970521326318971,0.032487067492280856,0.503968253968254,0.009862145488728116,0.02937988376914875,0.506715340389181,10.99045071630609,0.07183301121768686,4191,2362,8.31547619047619,264.7818569002447,108.09802355035421,1.7306003718970242,0.7065230297408772,0.5253608271830251,0.21448020545705201,224.29224388659813,-340.71021354224376,-116.41796965564559,-0.23098803503104284,0.6880130180570495,1.4659623783437785,-2.2268641407989787,0.5218253968253969,0.48412698412698413
2010,DEN,D.Bowe,503,296,163,3.085889570552147,1.8159509202453987,3945,24.20245398773006,1765,13.327702702702704,7.842942345924453,3.5089463220675943,1765,0,3.5089463220675943,0,5.962837837837838,5.962837837837838,0,10.828220858895705,10.828220858895705,0,0.588469184890656,2,26,0.15950920245398773,0.012269938650306749,14,0.08588957055214724,0.5384615384615384,13,140.30779600938868,0.8607840245974766,0.4592445328031809,1.1680414773602712,0.27894194037651826,0.5541039010683971,0.05168986083499006,0.006756756756756757,0.08783783783783784,2.9566053339294087,0.01813868303024177,0.46322067594433397,0.005877943009800018,0.027676439700859503,0.5296512497723177,11.583163541840063,0.0710623530174237,4554,2153,9.053677932405567,282.5809613327922,105.13218971382513,1.7336255296490317,0.6449827589805223,0.5617911756119129,0.20901031752251517,240.60808758481514,-380.98725290821864,-140.37916532340353,-0.2790838276807227,0.8128651607595107,1.4761232367166572,-2.337345109866372,0.4850894632206759,0.441351888667992
2010,MIA,D.Keller,501,288,162,3.0925925925925926,1.7777777777777777,3575,22.067901234567902,1565,12.413194444444445,7.135728542914172,3.12375249500998,1565,0,3.12375249500998,0,5.434027777777778,5.434027777777778,0,9.660493827160494,9.660493827160494,0,0.5748502994011976,2,22,0.13580246913580246,0.012345679012345678,14,0.08641975308641975,0.6363636363636364,11,87.18355464553649,0.5381700904045462,0.4351297405189621,1.0241931042941672,0.17401907114877543,0.5041286293211119,0.043912175648702596,0.006944444444444444,0.0763888888888889,2.1002128121256844,0.01296427661805978,0.43912175648702595,0.004192041541169031,0.030990887406059986,0.48299363416712005,13.976944337021047,0.08627743417914227,4476,2008,8.934131736526947,265.8657356958648,82.56530914226371,1.641146516641141,0.5096624021127389,0.5306701311294707,0.16480101625202337,212.40230489445642,-391.0844859447847,-178.68218105032832,-0.35665105998069524,0.7375080031057515,1.3111253388546693,-2.4141017650912637,0.4630738522954092,0.4171656686626746
2010,NO,M.Williams,495,306,156,3.173076923076923,1.9615384615384615,3355,21.506410256410255,1794,10.9640522875817,6.777777777777778,3.624242424242424,1794,0,3.624242424242424,0,5.862745098039215,5.862745098039215,0,11.5,11.5,0,0.6181818181818182,14,16,0.10256410256410256,0.08974358974358974,5,0.03205128205128205,0.3125,1.1428571428571428,41.034386820802744,0.26304094115899196,0.45656565656565656,0.8075382899341426,0.08289775115313686,0.4351815833904956,0.03232323232323232,0.0457516339869281,0.05228758169934641,2.283348408023583,0.014636848769381943,0.44646464646464645,0.0046128250667143095,0.021518779552043267,0.36762854234960085,-6.863813858130641,-0.04399880678288872,3369,1528,6.806060606060606,180.5214377654051,28.848789008414293,1.1571887036243917,0.1849281346693224,0.36468977326344465,0.05828038183518039,218.25792771143333,-356.79797865603564,-138.54005094460234,-0.2798788907971764,0.7132612016713508,1.3990892802014956,-2.2871665298463824,0.501010101010101,0.45656565656565656
2010,SD,B.Lloyd,486,284,160,3.0375,1.775,3092,19.325,1360,10.887323943661972,6.362139917695473,2.7983539094650207,1360,0,2.7983539094650207,0,4.788732394366197,4.788732394366197,0,8.5,8.5,0,0.5843621399176955,5,22,0.1375,0.03125,4,0.025,0.18181818181818182,4.4,-14.225533547306355,-0.08890958467066472,0.4156378600823045,0.824282840266097,-0.029270645159066574,0.4034308285421246,0.04526748971193416,0.017605633802816902,0.07746478873239436,1.8347796829983183,0.011467373018739489,0.40329218106995884,0.003775266837445099,0.01967763972661299,0.3932554106831304,-4.931154337442472,-0.030819714609015447,4404,1733,9.061728395061728,302.8062445637986,63.7566404780786,1.8925390285237413,0.39847900298799127,0.6230581163864168,0.131186503041314,170.33968615749296,-485.4774642685979,-315.1377781111049,-0.6484316422039196,0.599787627315116,1.064623038484331,-3.034234151678737,0.3950617283950617,0.35390946502057613
2010,BUF,B.Marshall,472,293,153,3.084967320261438,1.9150326797385622,3242,21.18954248366013,1223,11.064846416382252,6.86864406779661,2.5911016949152543,1223,0,2.5911016949152543,0,4.174061433447099,4.174061433447099,0,7.993464052287582,7.993464052287582,0,0.6207627118644068,5,30,0.19607843137254902,0.032679738562091505,7,0.0457516339869281,0.23333333333333334,6,72.61119942227566,0.4745830027599716,0.4978813559322034,0.9580313698421518,0.15383728691160098,0.4907484558061896,0.0635593220338983,0.017064846416382253,0.10238907849829351,2.534398922439695,0.01656469883947513,0.4788135593220339,0.0053694892424569806,0.02819786186097397,0.49632067410995495,1.0459790374268358,0.0068364642969074236,4030,1987,8.538135593220339,284.4944037846592,122.9540038576256,1.8594405476121516,0.8036209402459189,0.6027423808997017,0.26049577088479997,157.7491875061249,-368.6853918685085,-210.93620436238356,-0.44689873805589736,0.5383931314202215,1.0310404412165026,-2.4097084435850227,0.4470338983050847,0.4152542372881356
2010,OAK,D.Bowe,467,247,179,2.6089385474860336,1.3798882681564246,3316,18.52513966480447,1430,13.425101214574898,7.100642398286938,3.062098501070664,1429,1,3.0599571734475375,0.0021413276231263384,5.7894736842105265,5.7854251012145745,0.004048582995951417,7.988826815642458,7.983240223463687,0.00558659217877095,0.5289079229122056,3,32,0.1787709497206704,0.01675977653631285,15,0.08379888268156424,0.46875,10.666666666666666,54.158279765523446,0.30256022215376227,0.42398286937901497,1.1787059453614,0.11597062048291959,0.48851412293086216,0.06852248394004283,0.012145748987854251,0.12955465587044535,3.5058510141188437,0.019585759855412534,0.4261241970021413,0.0075071756190981664,0.03122711422134405,0.4546747385350592,1.0380637950638045,0.00579923907856874,4336,1814,9.284796573875804,308.71259596067813,95.15077404157479,1.7246513740820006,0.5315685700646636,0.6610548093376405,0.20374898081707665,195.98959446269097,-450.5439106578457,-254.5543161951547,-0.545084188854721,0.7934801395250647,1.0949139355457596,-2.5170050874739984,0.4518201284796574,0.39186295503211993
2010,NA,None,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,NO,J.Jones,644,378,174,3.7011494252873565,2.1724137931034484,4699,27.00574712643678,2389,12.431216931216932,7.296583850931677,3.709627329192547,2389,0,3.709627329192547,0,6.3201058201058204,6.3201058201058204,0,13.729885057471265,13.729885057471265,0,0.5869565217391305,6,27,0.15517241379310345,0.034482758620689655,16,0.09195402298850575,0.5925925925925926,4.5,78.71230226696535,0.45236955325842154,0.45962732919254656,0.8962435359069624,0.1222240718431139,0.47438433147104486,0.04192546583850932,0.015873015873015872,0.07142857142857142,4.768087388826356,0.027402801085208945,0.44565217391304346,0.00740386240500987,0.02852974535056428,0.4951822233405453,-3.484693556963113,-0.02002697446530525,5188,2291,8.055900621118013,272.05268007278556,44.59791538560446,1.5635211498435952,0.2563098585379567,0.422442049802462,0.06925142140621811,294.1821411872273,-481.6481367587207,-187.4659955714934,-0.29109626641536246,0.7782596327704425,1.6907019608461338,-2.7680927399926474,0.5031055900621118,0.4394409937888199
2011,CHI,P.Harvin,630,384,185,3.4054054054054053,2.075675675675676,4310,23.2972972972973,1750,11.223958333333334,6.841269841269841,2.7777777777777777,1748,2,2.7746031746031745,0.0031746031746031746,4.557291666666667,4.552083333333333,0.005208333333333333,9.45945945945946,9.448648648648648,0.010810810810810811,0.6095238095238096,3,26,0.14054054054054055,0.016216216216216217,7,0.03783783783783784,0.2692307692307692,8.666666666666666,31.346880716014866,0.16944259846494522,0.4396825396825397,0.7767722449002172,0.049756953517483916,0.41954251096169076,0.04126984126984127,0.0078125,0.06770833333333333,3.509529616442656,0.01897043035914949,0.4380952380952381,0.0055706819308613586,0.020084516414228138,0.38462809745339355,-5.311484530971753,-0.02871072719444191,4904,2522,7.784126984126984,274.32542340624343,89.61392096389667,1.4828401265202347,0.48439957277781986,0.4354371800099102,0.14224431899031217,208.66662107778674,-449.7511637680153,-241.08454269022855,-0.38267387728607705,0.5434026590567363,1.12792768150155,-2.4310873717190016,0.48095238095238096,0.43492063492063493
2011,DET,J.Nelson,619,395,183,3.3825136612021858,2.158469945355191,4441,24.26775956284153,1921,11.243037974683544,7.174474959612278,3.1033925686591277,1921,0,3.1033925686591277,0,4.8632911392405065,4.8632911392405065,0,10.497267759562842,10.497267759562842,0,0.6381260096930533,6,34,0.18579234972677597,0.03278688524590164,14,0.07650273224043716,0.4117647058823529,5.666666666666667,25.0823671287355,0.13706211545757102,0.46526655896607433,0.7802487530653445,0.040520786960800484,0.4236369233736615,0.05492730210016155,0.015189873417721518,0.08607594936708861,2.692216022134454,0.014711562962483354,0.46526655896607433,0.004349298904902188,0.019811914578067677,0.3526136530910044,-28.5061611522623,-0.1557713724167339,5235,2476,8.45718901453958,298.9491914995103,82.91026650329441,1.6336021393415863,0.45306156559177274,0.482955075120372,0.13394227221856933,225.11582169925705,-499.1548153282914,-274.0389936290344,-0.44271242912606523,0.569913472656347,1.2301411021817326,-2.7276219416846526,0.4491114701130856,0.4184168012924071
2011,MIA,W.Welker,589,350,177,3.327683615819209,1.9774011299435028,4243,23.971751412429377,1835,12.122857142857143,7.203735144312394,3.1154499151103567,1835,0,3.1154499151103567,0,5.242857142857143,5.242857142857143,0,10.36723163841808,10.36723163841808,0,0.5942275042444821,3,27,0.15254237288135594,0.01694915254237288,10,0.05649717514124294,0.37037037037037035,9,47.43522463531872,0.26799561940858035,0.4617996604414261,0.9301400127832455,0.08053518613806233,0.4881253661220679,0.04584040747028863,0.008571428571428572,0.07714285714285714,3.1117361055058494,0.01758042997460932,0.44821731748726656,0.005283083370977673,0.02424213022467801,0.46582063452783934,-2.3327815272687555,-0.013179556651235907,4988,2398,8.468590831918506,342.96333879301716,115.23043683170755,1.9376459818814529,0.6510194171282913,0.5822807110237982,0.1956374139757344,210.3185676424284,-504.8996818001268,-294.58111415769844,-0.5001377150385372,0.6009101932640811,1.1882404951549628,-2.8525405751419592,0.4567062818336163,0.4142614601018676
2011,TEN,P.Garcon,588,369,169,3.4792899408284024,2.1834319526627217,3847,22.763313609467456,1582,10.425474254742548,6.542517006802721,2.6904761904761907,1582,0,2.6904761904761907,0,4.287262872628726,4.287262872628726,0,9.36094674556213,9.36094674556213,0,0.6275510204081632,5,22,0.1301775147928994,0.029585798816568046,10,0.05917159763313609,0.45454545454545453,4.4,62.782526629796514,0.3714942404129971,0.4421768707482993,0.7935943412071489,0.10677300447244305,0.4425662949347248,0.03741496598639456,0.013550135501355014,0.05962059620596206,2.697345993628519,0.01596062718123384,0.4421768707482993,0.004587323118415848,0.019216960347592568,0.41030638605946623,-2.568491424131947,-0.015198174107289629,4163,2216,7.079931972789115,231.6294148501076,85.74207057771667,1.3705882535509326,0.5073495300456607,0.3939275762756932,0.14581984792128685,207.09424132772125,-375.94112954803234,-168.84688822031106,-0.2871545718032501,0.5612310063081877,1.2254097119983507,-2.224503725136286,0.48299319727891155,0.445578231292517
2011,SF,R.Helu,582,332,179,3.2513966480446927,1.8547486033519553,3956,22.100558659217878,1768,11.91566265060241,6.797250859106529,3.0378006872852232,1768,0,3.0378006872852232,0,5.325301204819277,5.325301204819277,0,9.87709497206704,9.87709497206704,0,0.570446735395189,8,21,0.11731843575418995,0.0446927374301676,11,0.061452513966480445,0.5238095238095238,2.625,5.72032189601818,0.031957105564347374,0.436426116838488,0.9139230204688653,0.009828731780099966,0.4314239888706568,0.03608247422680412,0.024096385542168676,0.06325301204819277,0.31485273916369516,0.0017589538500765094,0.41924398625429554,5.409840879101292e-4,0.022214046897775636,0.37750737018635877,1.2861641458387307,0.007185274557758272,4996,2198,8.584192439862543,317.0087790558642,101.30664099682102,1.7709987656752189,0.5659588882503968,0.5446886238073267,0.1740663934653282,202.11580179884226,-512.4572589586883,-310.341457159846,-0.5332327442609038,0.6087825355386814,1.1291385575354316,-2.862889714853007,0.43986254295532645,0.4020618556701031
2011,GB,C.Johnson,581,362,158,3.6772151898734178,2.2911392405063293,4623,29.259493670886076,1910,12.7707182320442,7.95697074010327,3.287435456110155,1910,0,3.287435456110155,0,5.276243093922652,5.276243093922652,0,12.08860759493671,12.08860759493671,0,0.6230636833046471,8,31,0.1962025316455696,0.05063291139240506,10,0.06329113924050633,0.3225806451612903,3.875,60.00804224867511,0.3797977357511083,0.4939759036144578,0.9312416474493277,0.10328406583248728,0.467929473303429,0.05335628227194492,0.022099447513812154,0.0856353591160221,4.0306616096908945,0.025510516517030978,0.46471600688468157,0.006937455438366428,0.023554208989773177,0.4657168044569985,-1.535776331363583,-0.009720103363060652,5214,2658,8.974182444061961,354.7942020669568,133.74005361895146,2.24553292447441,0.846456035562984,0.6106612772236778,0.23018942103089754,203.36942275770514,-497.20858257598684,-293.8391598182817,-0.5057472630263025,0.5617939855185224,1.2871482453019312,-3.146889763139157,0.4457831325301205,0.41824440619621345
2011,ARI,B.Lloyd,576,340,182,3.1648351648351647,1.8681318681318682,4042,22.208791208791208,1563,11.888235294117647,7.017361111111111,2.7135416666666665,1563,0,2.7135416666666665,0,4.597058823529411,4.597058823529411,0,8.587912087912088,8.587912087912088,0,0.5902777777777778,3,18,0.0989010989010989,0.016483516483516484,8,0.04395604395604396,0.4444444444444444,6,49.0779634166893,0.269659139652139,0.4479166666666667,0.827431942292176,0.08520479759841892,0.4411268143659848,0.03125,0.008823529411764706,0.052941176470588235,2.1082809733507637,0.011583961392037163,0.4565972222222222,0.0036602100231784094,0.028339805479592785,0.4723228150518116,11.368983358907945,0.06246694153246124,5396,2437,9.368055555555555,315.8845110081253,98.690970378325,1.7356291813633258,0.5422580790017858,0.5484106093891064,0.17133849024014758,182.63589000101484,-448.49543759245086,-265.859547591436,-0.4615617145684653,0.537164382355926,1.0034939011044772,-2.4642606461123675,0.4097222222222222,0.3715277777777778
2011,OAK,D.Bowe,574,310,164,3.5,1.8902439024390243,4071,24.823170731707318,1758,13.13225806451613,7.092334494773519,3.062717770034843,1758,0,3.062717770034843,0,5.670967741935484,5.670967741935484,0,10.71951219512195,10.71951219512195,0,0.5400696864111498,4,31,0.18902439024390244,0.024390243902439025,17,0.10365853658536585,0.5483870967741935,7.75,80.38658508877387,0.4901621041998407,0.45121951219512196,1.1274051182807536,0.14004631548566876,0.5146389440207555,0.05400696864111498,0.012903225806451613,0.1,3.5687480573461867,0.021760658886257236,0.43031358885017423,0.00621733111035921,0.036412733210562355,0.5325606732218892,14.712843672956463,0.08971246142046624,5357,2285,9.332752613240418,371.81581328340957,111.64025440488366,2.2671695931915217,0.6807332585663638,0.6477627409118634,0.1944952167332468,237.24392613697137,-526.3499149510767,-289.1059888141054,-0.503668970059417,0.7653029875386174,1.44660930571324,-3.209450700921199,0.43902439024390244,0.397212543554007
2011,NE,B.Marshall,573,362,157,3.6496815286624202,2.305732484076433,4621,29.43312101910828,1765,12.765193370165745,8.06457242582897,3.080279232111693,1765,0,3.080279232111693,0,4.875690607734807,4.875690607734807,0,11.242038216560509,11.242038216560509,0,0.631762652705061,1,29,0.18471337579617833,0.006369426751592357,11,0.07006369426751592,0.3793103448275862,29,117.20196055138437,0.7465093028750597,0.518324607329843,1.0560669959180156,0.20454094337065337,0.5372774546751429,0.0506108202443281,0.0027624309392265192,0.08011049723756906,5.618927930215891,0.03578934987398657,0.506108202443281,0.009806156946275553,0.025728269237370056,0.4936354294392782,-5.944757818675068,-0.037864699482006804,5051,2831,8.81500872600349,366.18793826662045,159.76066312500376,2.3324072501058626,1.0175838415605336,0.6390714454914842,0.2788144208115249,222.5355893973179,-473.66266849177674,-251.12707909445885,-0.4382671537425111,0.6147391972301599,1.417424136288649,-3.016959671922145,0.4973821989528796,0.4712041884816754
2011,ATL,J.Graham,554,336,164,3.3780487804878048,2.048780487804878,4011,24.45731707317073,1714,11.9375,7.240072202166065,3.0938628158844765,1714,0,3.0938628158844765,0,5.101190476190476,5.101190476190476,0,10.451219512195122,10.451219512195122,0,0.6064981949458483,6,28,0.17073170731707318,0.036585365853658534,13,0.07926829268292683,0.4642857142857143,4.666666666666667,67.56643261704372,0.41199044278685193,0.4602888086642599,0.9533858937402938,0.12196106970585509,0.47586121531066883,0.05054151624548736,0.017857142857142856,0.08333333333333333,2.9458468380340124,0.01796248071971959,0.4566787003610108,0.005317413065043344,0.025889873742112206,0.44792332450630123,-7.556545515172323,-0.04607649704373368,4901,2263,8.846570397111913,305.6442244641041,94.90819025665012,1.86368429551283,0.5787084771746959,0.5517043762889966,0.17131442284593884,225.42947004008857,-458.4098994656386,-232.98042942555003,-0.4205422913818593,0.6709210417859779,1.3745699392688329,-2.7951823138148697,0.48375451263537905,0.44404332129963897
2011,DAL,V.Cruz,544,336,160,3.4,2.1,4167,26.04375,1908,12.401785714285714,7.6599264705882355,3.5073529411764706,1908,0,3.5073529411764706,0,5.678571428571429,5.678571428571429,0,11.925,11.925,0,0.6176470588235294,5,27,0.16875,0.03125,13,0.08125,0.48148148148148145,5.4,100.02344235006248,0.6251465146878905,0.4889705882352941,1.0060306536657633,0.18386662196702663,0.48939295870700616,0.04963235294117647,0.01488095238095238,0.08035714285714286,5.123754795995598,0.03202346747497249,0.47610294117647056,0.009418666904403673,0.02958538125917781,0.4722204025569839,4.281213714702362,0.026757585716889763,4232,2223,7.779411764705882,285.10452425087647,123.9919443818528,1.7819032765679779,0.77494965238658,0.5240891989905817,0.22792636834899413,214.03435524984368,-399.11543715065767,-185.08108190081398,-0.34022257702355513,0.6370070096721538,1.337714720311523,-2.4944714821916105,0.4963235294117647,0.44485294117647056
