GameID,date,home,away,homescore,awayscore,Season
2015112208,2015-11-22,BAL,STL,16,13,2015
2015112204,2015-11-22,PHI,TB,17,45,2015
2015112200,2015-11-22,CHI,DEN,15,17,2015
2015112203,2015-11-22,HOU,NYJ,24,17,2015
2015112206,2015-11-22,CAR,WAS,44,16,2015
2015112207,2015-11-22,MIA,DAL,14,24,2015
2015112211,2015-11-22,SD,KC,3,33,2015
2015112205,2015-11-22,MIN,GB,13,30,2015
2015112210,2015-11-22,SEA,SF,29,13,2015
2015112209,2015-11-22,ARI,CIN,34,31,2015
2015112300,2015-11-23,NE,BUF,20,13,2015
2015112600,2015-11-26,DET,PHI,45,14,2015
2015112601,2015-11-26,DAL,CAR,14,33,2015
2015112602,2015-11-26,GB,CHI,13,17,2015
2015112903,2015-11-29,HOU,NO,24,6,2015
2015112902,2015-11-29,CIN,STL,31,7,2015
2015112901,2015-11-29,ATL,MIN,10,20,2015
2015112900,2015-11-29,WAS,NYG,20,14,2015
2015112904,2015-11-29,IND,TB,25,12,2015
2015112908,2015-11-29,KC,BUF,30,22,2015
2015112907,2015-11-29,TEN,OAK,21,24,2015
2015112906,2015-11-29,JAC,SD,25,31,2015
2015112905,2015-11-29,NYJ,MIA,38,20,2015
2015112909,2015-11-29,SF,ARI,13,19,2015
2015112910,2015-11-29,SEA,PIT,39,30,2015
2015112911,2015-11-29,DEN,NE,30,24,2015
2015113000,2015-11-30,CLE,BAL,27,33,2015
2015120300,2015-12-03,DET,GB,23,27,2015
2015120600,2015-12-06,NYG,NYJ,20,23,2015
2015120609,2015-12-06,STL,ARI,3,27,2015
2015120608,2015-12-06,TB,ATL,23,19,2015
2015120606,2015-12-06,MIN,SEA,7,38,2015
2015120605,2015-12-06,CHI,SF,20,26,2015
2015120604,2015-12-06,TEN,JAC,42,39,2015
2015120601,2015-12-06,BUF,HOU,30,21,2015
2015120602,2015-12-06,MIA,BAL,15,13,2015
2015120603,2015-12-06,CLE,CIN,3,37,2015
2015120610,2015-12-06,OAK,KC,20,34,2015
2015120611,2015-12-06,SD,DEN,3,17,2015
2015120612,2015-12-06,NE,PHI,28,35,2015
2015120607,2015-12-06,NO,CAR,38,41,2015
2015120613,2015-12-06,PIT,IND,45,10,2015
2015120700,2015-12-07,WAS,DAL,16,19,2015
2015121000,2015-12-10,ARI,MIN,23,20,2015
2015121300,2015-12-13,PHI,BUF,23,20,2015
2015121313,2015-12-13,BAL,SEA,6,35,2015
2015121310,2015-12-13,CLE,SF,24,10,2015
2015121309,2015-12-13,STL,DET,21,14,2015
2015121301,2015-12-13,NYJ,TEN,30,8,2015
2015121302,2015-12-13,CIN,PIT,20,33,2015
2015121304,2015-12-13,JAC,IND,51,16,2015
2015121305,2015-12-13,KC,SD,10,3,2015
2015121306,2015-12-13,CHI,WAS,21,24,2015
2015121307,2015-12-13,CAR,ATL,38,0,2015
2015121308,2015-12-13,TB,NO,17,24,2015
2015121311,2015-12-13,DEN,OAK,12,15,2015
2015121312,2015-12-13,GB,DAL,28,7,2015
2015121303,2015-12-13,HOU,NE,6,27,2015
2015121400,2015-12-14,MIA,NYG,24,31,2015
2015121700,2015-12-17,STL,TB,31,23,2015
2015121900,2015-12-19,DAL,NYJ,16,19,2015
2015122000,2015-12-20,NYG,CAR,35,38,2015
2015122005,2015-12-20,NE,TEN,33,16,2015
2015122007,2015-12-20,WAS,BUF,35,25,2015
2015122006,2015-12-20,BAL,KC,14,34,2015
2015122004,2015-12-20,IND,HOU,10,16,2015
2015122003,2015-12-20,JAC,ATL,17,23,2015
2015122002,2015-12-20,MIN,CHI,38,17,2015
2015122009,2015-12-20,OAK,GB,20,30,2015
2015122008,2015-12-20,SEA,CLE,30,13,2015
2015122012,2015-12-20,SF,CIN,14,24,2015
2015122011,2015-12-20,SD,MIA,30,14,2015
2015122010,2015-12-20,PIT,DEN,34,27,2015
2015122001,2015-12-20,PHI,ARI,17,40,2015
2015122100,2015-12-21,NO,DET,27,35,2015
2015122400,2015-12-24,OAK,SD,23,20,2015
2015122600,2015-12-26,PHI,WAS,24,38,2015
2015122705,2015-12-27,DET,SF,32,17,2015
2015122712,2015-12-27,BAL,PIT,20,17,2015
2015122709,2015-12-27,BUF,DAL,16,6,2015
2015122708,2015-12-27,TB,CHI,21,26,2015
2015122707,2015-12-27,ATL,CAR,20,13,2015
2015122701,2015-12-27,MIA,IND,12,18,2015
2015122702,2015-12-27,NYJ,NE,26,20,2015
2015122703,2015-12-27,TEN,HOU,6,34,2015
2015122704,2015-12-27,KC,CLE,17,13,2015
2015122700,2015-12-27,NO,JAC,38,27,2015
2015122710,2015-12-27,ARI,GB,38,8,2015
2015122711,2015-12-27,SEA,STL,17,23,2015
2015122706,2015-12-27,MIN,NYG,49,17,2015
2015122800,2015-12-28,DEN,CIN,20,17,2015
2016010300,2016-01-03,BUF,NYJ,22,17,2015
2016010301,2016-01-03,MIA,NE,20,10,2015
2016010311,2016-01-03,ATL,NO,17,20,2015
2016010309,2016-01-03,CHI,DET,20,24,2015
2016010308,2016-01-03,NYG,PHI,30,35,2015
2016010307,2016-01-03,DAL,WAS,23,34,2015
2016010305,2016-01-03,IND,TEN,30,24,2015
2016010302,2016-01-03,CIN,BAL,24,16,2015
2016010303,2016-01-03,CLE,PIT,12,28,2015
2016010304,2016-01-03,HOU,JAC,30,6,2015
2016010306,2016-01-03,KC,OAK,23,17,2015
2016010313,2016-01-03,DEN,SD,27,20,2015
2016010312,2016-01-03,CAR,TB,38,10,2015
2016010314,2016-01-03,ARI,SEA,6,36,2015
2016010315,2016-01-03,SF,STL,19,16,2015
2016010310,2016-01-03,GB,MIN,13,20,2015
