GameID,date,home,away,homescore,awayscore,Season
2016112701,2016-11-27,BAL,CIN,19,14,2016
2016112700,2016-11-27,ATL,ARI,38,19,2016
2016112704,2016-11-27,CLE,NYG,13,27,2016
2016112707,2016-11-27,NO,LA,49,21,2016
2016112706,2016-11-27,MIA,SF,31,24,2016
2016112705,2016-11-27,HOU,SD,13,21,2016
2016112708,2016-11-27,TB,SEA,14,5,2016
2016112711,2016-11-27,NYJ,NE,17,22,2016
2016112710,2016-11-27,OAK,CAR,35,32,2016
2016112709,2016-11-27,DEN,KC,27,30,2016
2016112800,2016-11-28,PHI,GB,13,27,2016
2016120100,2016-12-01,MIN,DAL,15,17,2016
2016120400,2016-12-04,ATL,KC,28,29,2016
2016120407,2016-12-04,NO,DET,13,28,2016
2016120406,2016-12-04,NE,LA,26,10,2016
2016120405,2016-12-04,JAX,DEN,10,20,2016
2016120404,2016-12-04,GB,HOU,21,13,2016
2016120403,2016-12-04,CIN,PHI,32,14,2016
2016120401,2016-12-04,BAL,MIA,38,6,2016
2016120402,2016-12-04,CHI,SF,26,6,2016
2016120408,2016-12-04,OAK,BUF,38,24,2016
2016120410,2016-12-04,PIT,NYG,24,14,2016
2016120409,2016-12-04,ARI,WAS,31,23,2016
2016120411,2016-12-04,SD,TB,21,28,2016
2016120412,2016-12-04,SEA,CAR,40,7,2016
2016120500,2016-12-05,NYJ,IND,10,41,2016
2016120800,2016-12-08,KC,OAK,21,13,2016
2016121100,2016-12-11,BUF,PIT,20,27,2016
2016121109,2016-12-11,TEN,DEN,13,10,2016
2016121107,2016-12-11,PHI,WAS,22,27,2016
2016121106,2016-12-11,MIA,ARI,26,23,2016
2016121105,2016-12-11,JAX,MIN,16,25,2016
2016121104,2016-12-11,IND,HOU,17,22,2016
2016121101,2016-12-11,CAR,SD,28,16,2016
2016121102,2016-12-11,CLE,CIN,10,23,2016
2016121103,2016-12-11,DET,CHI,20,17,2016
2016121110,2016-12-11,SF,NYJ,17,23,2016
2016121108,2016-12-11,TB,NO,16,11,2016
2016121112,2016-12-11,LA,ATL,14,42,2016
2016121111,2016-12-11,GB,SEA,38,10,2016
2016121113,2016-12-11,NYG,DAL,10,7,2016
2016121200,2016-12-12,NE,BAL,30,23,2016
2016121500,2016-12-15,SEA,LA,24,3,2016
2016121700,2016-12-17,NYJ,MIA,13,34,2016
2016121802,2016-12-18,CHI,GB,27,30,2016
2016121801,2016-12-18,BUF,CLE,33,13,2016
2016121800,2016-12-18,BAL,PHI,27,26,2016
2016121805,2016-12-18,KC,TEN,17,19,2016
2016121812,2016-12-18,CIN,PIT,20,24,2016
2016121807,2016-12-18,NYG,DET,17,6,2016
2016121806,2016-12-18,MIN,IND,6,34,2016
2016121804,2016-12-18,HOU,JAX,21,20,2016
2016121808,2016-12-18,ARI,NO,41,48,2016
2016121809,2016-12-18,ATL,SF,41,13,2016
2016121811,2016-12-18,SD,OAK,16,19,2016
2016121810,2016-12-18,DEN,NE,3,16,2016
2016121803,2016-12-18,DAL,TB,26,20,2016
2016121900,2016-12-19,WAS,CAR,15,26,2016
2016122200,2016-12-22,PHI,NYG,24,19,2016
2016122400,2016-12-24,BUF,MIA,31,34,2016
2016122406,2016-12-24,NE,NYJ,41,3,2016
2016122405,2016-12-24,JAX,TEN,38,17,2016
2016122404,2016-12-24,GB,MIN,38,25,2016
2016122403,2016-12-24,CLE,SD,20,17,2016
2016122402,2016-12-24,CHI,WAS,21,41,2016
2016122401,2016-12-24,CAR,ATL,16,33,2016
2016122408,2016-12-24,OAK,IND,33,25,2016
2016122407,2016-12-24,NO,TB,31,24,2016
2016122410,2016-12-24,SEA,ARI,31,34,2016
2016122409,2016-12-24,LA,SF,21,22,2016
2016122411,2016-12-24,HOU,CIN,12,10,2016
2016122500,2016-12-25,PIT,BAL,31,27,2016
2016122501,2016-12-25,KC,DEN,33,10,2016
2016122600,2016-12-26,DAL,DET,42,21,2016
2017010101,2017-01-01,CIN,BAL,27,10,2016
2017010110,2017-01-01,TEN,HOU,24,17,2016
2017010109,2017-01-01,TB,CAR,17,16,2016
2017010108,2017-01-01,PIT,CLE,27,24,2016
2017010107,2017-01-01,PHI,DAL,27,13,2016
2017010106,2017-01-01,NYJ,BUF,30,10,2016
2017010105,2017-01-01,MIN,CHI,38,10,2016
2017010103,2017-01-01,IND,JAX,24,20,2016
2017010104,2017-01-01,MIA,NE,14,35,2016
2017010114,2017-01-01,SD,KC,27,37,2016
2017010113,2017-01-01,LA,ARI,6,44,2016
2017010112,2017-01-01,DEN,OAK,24,6,2016
2017010111,2017-01-01,WAS,NYG,10,19,2016
2017010115,2017-01-01,SF,SEA,23,25,2016
2017010100,2017-01-01,ATL,NO,38,32,2016
2017010102,2017-01-01,DET,GB,24,31,2016
