Season,Player,Team,Pos,name,GSIS_ID
2013,Jim Dray,ARI,TE,J.Dray,00-0027825
2013,Jimmy Graham,NO,TE,J.Graham,00-0027696
2013,Joel Dreessen,DEN,TE,J.Dreessen,00-0023630
2013,John Carlson,MIN,TE,J.Carlson,00-0026178
2013,John Phillips,SD,TE,J.Phillips,00-0027139
2013,Jordan Cameron,CLE,TE,J.Cameron,00-0028040
2013,Jordan Reed,WAS,TE,J.Reed,00-0030472
2013,Joseph Fauria,DET,TE,J.Fauria,00-0029883
2013,Josh Hill,NO,TE,J.Hill,00-0030216
2013,Julius Thomas,DEN,TE,J.Thomas,00-0028067
2013,Kellen Davis,SEA,TE,K.Davis,00-0026298
2013,Kellen Winslow,NYJ,TE,K.Winslow,00-0022922
2013,Konrad Reuland,NYJ,TE,K.Reuland,00-0028238
2013,Kory Sperry,ARI,TE,K.Sperry,00-0026757
2013,Kyle Rudolph,MIN,TE,K.Rudolph,00-0027981
2013,Ladarius Green,SD,TE,L.Green,00-0029275
2013,Lance Kendricks,STL,TE,L.Kendricks,00-0027985
2013,Larry Donnell,NYG,TE,L.Donnell,00-0028838
2013,Lee Smith,BUF,TE,L.Smith,00-0028097
2013,Levine Toilolo,ATL,TE,L.Toilolo,00-0030443
2013,Logan Paulsen,WAS,TE,L.Paulsen,00-0027215
2013,Luke Willson,SEA,TE,L.Willson,00-0030089
2013,Marcedes Lewis,JAC,TE,M.Lewis,00-0024243
2013,MarQueis Gray,CLE,TE,M.Gray,00-0029878
2013,Martellus Bennett,CHI,TE,M.Bennett,00-0026201
2013,Matt Spaeth,PIT,TE,M.Spaeth,00-0025464
2013,Matthew Mulligan,NE,TE,M.Mulligan,00-0026008
2013,Michael Egnew,MIA,TE,M.Egnew,00-0029694
2013,Michael Hoomanawanui,NE,TE,M.Hoomanawanui,00-0027732
2013,Michael Palmer,PIT,TE,M.Palmer,00-0027202
2013,Mike McNeill,STL,TE,M.McNeill,00-0028651
2013,Mychal Rivera,OAK,TE,M.Rivera,00-0030514
2013,Nate Byham,TB,TE,N.Byham,00-0027780
2013,Nick Kasa,OAK,TE,N.Kasa,00-0030512
2013,Niles Paul,WAS,TE,N.Paul,00-0028093
2013,Orson Charles,CIN,TE,O.Charles,00-0029414
2013,Owen Daniels,HOU,TE,O.Daniels,00-0024313
2013,Richard Gordon,KC,TE,R.Gordon,00-0028119
2013,Richie Brockel,CAR,TE,R.Brockel,00-0027583
2013,Rob Gronkowski,NE,TE,R.Gronkowski,00-0027656
2013,Rob Housler,ARI,TE,R.Housler,00-0028007
2013,Ryan Griffin,HOU,TE,R.Griffin,00-0030108
2013,Ryan Taylor,GB,TE,R.Taylor,00-0028156
2013,Scott Chandler,BUF,TE,S.Chandler,00-0025516
2013,Sean McGrath,KC,TE,S.McGrath,00-0029391
2013,Steve Maneri,CHI,TE,S.Maneri,00-0027567
2013,Taylor Thompson,TEN,TE,T.Thompson,00-0029590
2013,Timothy Wright,TB,TE,T.Wright,00-0029910
2013,Tom Crabtree,TB,TE,T.Crabtree,00-0026878
2013,Tony Gonzalez,ATL,TE,T.Gonzalez,00-0006101
2013,Tony Scheffler,DET,TE,T.Scheffler,00-0024276
2013,Tyler Eifert,CIN,TE,T.Eifert,00-0030549
2013,Vance McDonald,SF,TE,V.McDonald,00-0030470
2013,Vernon Davis,SF,TE,V.Davis,00-0024221
2013,Virgil Green,DEN,TE,V.Green,00-0028142
2013,Visanthe Shiancoe,TEN,TE,V.Shiancoe,00-0022054
2013,Weslye Saunders,IND,TE,W.Saunders,00-0028270
2013,Zach Ertz,PHI,TE,Z.Ertz,00-0030061
2013,Zach Miller,SEA,TE,Z.Miller,00-0025425
2013,Zach Sudfeld,NYJ,TE,Z.Sudfeld,00-0029999
