Season,Player,Team,Pos,name,GSIS_ID
2010,Ed Dickson,BAL,TE,E.Dickson,00-0027675
2010,Evan Moore,CLE,TE,E.Moore,00-0026123
2010,Fendi Onobun,STL,TE,F.Onobun,00-0027769
2010,Fred Davis,WAS,TE,F.Davis,00-0026188
2010,Gary Barnidge,CAR,TE,G.Barnidge,00-0026281
2010,Gijon Robinson,IND,TE,G.Robinson,00-0024529
2010,Greg Olsen,CHI,TE,G.Olsen,00-0025418
2010,Heath Miller,PIT,TE,H.Miller,00-0023465
2010,Jacob Tamme,IND,TE,J.Tamme,00-0026267
2010,Jake O'Connell,KC,TE,J.O'Connell,00-0027154
2010,James Casey,HOU,TE,J.Casey,00-0027109
2010,Jared Cook,TEN,TE,J.Cook,00-0027061
2010,Jason Witten,DAL,TE,J.Witten,00-0022127
2010,Jeff Cumberland,NYJ,TE,J.Cumberland,00-0027321
2010,Jeff Dugan,MIN,TE,J.Dugan,00-0022746
2010,Jeff King,CAR,TE,J.King,00-0024369
2010,Jeremy Shockey,NO,TE,J.Shockey,00-0021148
2010,Jermaine Gresham,CIN,TE,J.Gresham,00-0027873
2010,Jermichael Finley,GB,TE,J.Finley,00-0026231
2010,Jeron Mastrud,MIA,TE,J.Mastrud,00-0027445
2010,Jerramy Stevens,TB,TE,J.Stevens,00-0021159
2010,Jim Dray,ARI,TE,J.Dray,00-0027825
2010,Jimmy Graham,NO,TE,J.Graham,00-0027696
2010,Jimmy Kleinsasser,MIN,TE,J.Kleinsasser,00-0009323
2010,Joel Dreessen,HOU,TE,J.Dreessen,00-0023630
2010,John Carlson,SEA,TE,J.Carlson,00-0026178
2010,John Gilmore,TB,TE,J.Gilmore,00-0021304
2010,Jonathan Stupar,BUF,TE,J.Stupar,00-0025864
2010,Justin Peelle,ATL,TE,J.Peelle,00-0021227
2010,Kellen Davis,CHI,TE,K.Davis,00-0026298
2010,Kellen Winslow,TB,TE,K.Winslow,00-0022922
2010,Kevin Boss,NYG,TE,K.Boss,00-0025540
2010,Kory Sperry,SD,TE,K.Sperry,00-0026757
2010,Kris Wilson,SD,TE,K.Wilson,00-0022714
2010,Leonard Pope,KC,TE,L.Pope,00-0024287
2010,Logan Paulsen,WAS,TE,L.Paulsen,00-0027215
2010,Marcedes Lewis,JAC,TE,M.Lewis,00-0024243
2010,Martellus Bennett,DAL,TE,M.Bennett,00-0026201
2010,Matt Spaeth,PIT,TE,M.Spaeth,00-0025464
2010,Matthew Mulligan,NYJ,TE,M.Mulligan,00-0026008
2010,Michael Hoomanawanui,STL,TE,M.Hoomanawanui,00-0027732
2010,Michael Palmer,ATL,TE,M.Palmer,00-0027202
2010,Mickey Shuler,MIA,TE,M.Shuler,00-0027809
2010,Nate Byham,SF,TE,N.Byham,00-0027780
2010,Owen Daniels,HOU,TE,O.Daniels,00-0024313
2010,Randy McMichael,SD,TE,R.McMichael,00-0021236
2010,Reggie Kelly,CIN,TE,R.Kelly,00-0009119
2010,Richard Quinn,DEN,TE,R.Quinn,00-0027040
2010,Rob Gronkowski,NE,TE,R.Gronkowski,00-0027656
2010,Robert Royal,CLE,TE,R.Royal,00-0021273
2010,Ryan Purvis,TB,TE,R.Purvis,00-0026804
2010,Scott Chandler,BUF,TE,S.Chandler,00-0025516
2010,Shawn Nelson,BUF,TE,S.Nelson,00-0027088
2010,Stephen Spach,ARI,TE,S.Spach,00-0023108
2010,Todd Heap,BAL,TE,T.Heap,00-0020516
2010,Tom Crabtree,GB,TE,T.Crabtree,00-0026878
2010,Tony Gonzalez,ATL,TE,T.Gonzalez,00-0006101
2010,Tony Moeaki,KC,TE,T.Moeaki,00-0027695
2010,Tony Scheffler,DET,TE,T.Scheffler,00-0024276
2010,Tory Humphrey,NO,TE,T.Humphrey,00-0023210
2010,Travis Beckum,NYG,TE,T.Beckum,00-0027070
2010,Vernon Davis,SF,TE,V.Davis,00-0024221
2010,Visanthe Shiancoe,MIN,TE,V.Shiancoe,00-0022054
2010,Will Heller,DET,TE,W.Heller,00-0021756
2010,Zach Miller,JAC,TE,Z.Miller,00-0027125
2010,Zach Miller,OAK,TE,Z.Miller,00-0025425
2010,Zach Potter,JAC,TE,Z.Potter,00-0026658
