GameID,date,home,away,homescore,awayscore,Season
2012120208,2012-12-02,TEN,HOU,10,24,2012
2012120207,2012-12-02,MIA,NE,16,23,2012
2012120206,2012-12-02,BUF,JAC,34,18,2012
2012120205,2012-12-02,DET,IND,33,35,2012
2012120204,2012-12-02,KC,CAR,27,21,2012
2012120201,2012-12-02,GB,MIN,23,14,2012
2012120202,2012-12-02,STL,SF,16,13,2012
2012120203,2012-12-02,NYJ,ARI,7,6,2012
2012120209,2012-12-02,DEN,TB,31,23,2012
2012120210,2012-12-02,BAL,PIT,20,23,2012
2012120212,2012-12-02,SD,CIN,13,20,2012
2012120211,2012-12-02,OAK,CLE,17,20,2012
2012120213,2012-12-02,DAL,PHI,38,33,2012
2012120300,2012-12-03,WAS,NYG,17,16,2012
2012120600,2012-12-06,OAK,DEN,13,26,2012
2012120900,2012-12-09,WAS,BAL,31,28,2012
2012120909,2012-12-09,CIN,DAL,19,20,2012
2012120908,2012-12-09,BUF,STL,12,15,2012
2012120907,2012-12-09,TB,PHI,21,23,2012
2012120906,2012-12-09,CAR,ATL,30,20,2012
2012120901,2012-12-09,CLE,KC,30,7,2012
2012120902,2012-12-09,PIT,SD,24,34,2012
2012120903,2012-12-09,IND,TEN,27,23,2012
2012120904,2012-12-09,JAC,NYJ,10,17,2012
2012120905,2012-12-09,MIN,CHI,21,14,2012
2012120910,2012-12-09,SF,MIA,27,13,2012
2012120912,2012-12-09,SEA,ARI,58,0,2012
2012120911,2012-12-09,NYG,NO,52,27,2012
2012120913,2012-12-09,GB,DET,27,20,2012
2012121000,2012-12-10,NE,HOU,42,14,2012
2012121300,2012-12-13,PHI,CIN,13,34,2012
2012121600,2012-12-16,CHI,GB,13,21,2012
2012121607,2012-12-16,HOU,IND,29,17,2012
2012121606,2012-12-16,BAL,DEN,17,34,2012
2012121605,2012-12-16,MIA,JAC,24,3,2012
2012121604,2012-12-16,CLE,WAS,21,38,2012
2012121603,2012-12-16,STL,MIN,22,36,2012
2012121602,2012-12-16,NO,TB,41,0,2012
2012121601,2012-12-16,ATL,NYG,34,0,2012
2012121610,2012-12-16,BUF,SEA,17,50,2012
2012121609,2012-12-16,SD,CAR,7,31,2012
2012121608,2012-12-16,ARI,DET,38,10,2012
2012121612,2012-12-16,OAK,KC,15,0,2012
2012121611,2012-12-16,DAL,PIT,27,24,2012
2012121613,2012-12-16,NE,SF,34,41,2012
2012121700,2012-12-17,TEN,NYJ,14,10,2012
2012122200,2012-12-22,DET,ATL,18,31,2012
2012122301,2012-12-23,CAR,OAK,17,6,2012
2012122302,2012-12-23,MIA,BUF,24,10,2012
2012122303,2012-12-23,PIT,CIN,10,13,2012
2012122304,2012-12-23,JAC,NE,16,23,2012
2012122305,2012-12-23,KC,IND,13,20,2012
2012122306,2012-12-23,DAL,NO,31,34,2012
2012122307,2012-12-23,PHI,WAS,20,27,2012
2012122308,2012-12-23,TB,STL,13,28,2012
2012122314,2012-12-23,NYJ,SD,17,27,2012
2012122300,2012-12-23,GB,TEN,55,7,2012
2012122310,2012-12-23,HOU,MIN,6,23,2012
2012122311,2012-12-23,DEN,CLE,34,12,2012
2012122312,2012-12-23,ARI,CHI,13,28,2012
2012122309,2012-12-23,BAL,NYG,33,14,2012
2012122313,2012-12-23,SEA,SF,42,13,2012
2012123010,2012-12-30,ATL,TB,17,22,2012
2012123000,2012-12-30,BUF,NYJ,28,9,2012
2012123002,2012-12-30,CIN,BAL,23,17,2012
2012123003,2012-12-30,PIT,CLE,24,10,2012
2012123008,2012-12-30,DET,CHI,24,26,2012
2012123005,2012-12-30,TEN,JAC,38,20,2012
2012123006,2012-12-30,NYG,PHI,42,7,2012
2012123011,2012-12-30,NO,CAR,38,44,2012
2012123004,2012-12-30,IND,HOU,28,16,2012
2012123009,2012-12-30,MIN,GB,37,34,2012
2012123015,2012-12-30,SEA,STL,20,13,2012
2012123001,2012-12-30,NE,MIA,28,0,2012
2012123012,2012-12-30,DEN,KC,38,3,2012
2012123013,2012-12-30,SD,OAK,24,21,2012
2012123014,2012-12-30,SF,ARI,27,13,2012
2012123007,2012-12-30,WAS,DAL,28,18,2012
