Season,Player,Team,Pos,name,GSIS_ID
2012,Greg Olsen,CAR,TE,G.Olsen,00-0025418
2012,Hayden Smith,NYJ,TE,H.Smith,00-0028842
2012,Heath Miller,PIT,TE,H.Miller,00-0023465
2012,Jacob Tamme,DEN,TE,J.Tamme,00-0026267
2012,Jake O'Connell,KC,TE,J.O'Connell,00-0027154
2012,James Hanna,DAL,TE,J.Hanna,00-0029634
2012,Jared Cook,TEN,TE,J.Cook,00-0027061
2012,Jason Witten,DAL,TE,J.Witten,00-0022127
2012,Jeff Cumberland,NYJ,TE,J.Cumberland,00-0027321
2012,Jeff King,ARI,TE,J.King,00-0024369
2012,Jermaine Gresham,CIN,TE,J.Gresham,00-0027873
2012,Jermichael Finley,GB,TE,J.Finley,00-0026231
2012,Jim Dray,ARI,TE,J.Dray,00-0027825
2012,Jimmy Graham,NO,TE,J.Graham,00-0027696
2012,Joel Dreessen,DEN,TE,J.Dreessen,00-0023630
2012,John Carlson,MIN,TE,J.Carlson,00-0026178
2012,John Phillips,DAL,TE,J.Phillips,00-0027139
2012,Jordan Cameron,CLE,TE,J.Cameron,00-0028040
2012,Kellen Davis,CHI,TE,K.Davis,00-0026298
2012,Kellen Winslow,NE,TE,K.Winslow,00-0022922
2012,Kevin Boss,KC,TE,K.Boss,00-0025540
2012,Konrad Reuland,NYJ,TE,K.Reuland,00-0028238
2012,Kyle Adams,CHI,TE,K.Adams,00-0028337
2012,Kyle Rudolph,MIN,TE,K.Rudolph,00-0027981
2012,Ladarius Green,SD,TE,L.Green,00-0029275
2012,Lance Kendricks,STL,TE,L.Kendricks,00-0027985
2012,Lee Smith,BUF,TE,L.Smith,00-0028097
2012,Leonard Pope,PIT,TE,L.Pope,00-0024287
2012,Logan Paulsen,WAS,TE,L.Paulsen,00-0027215
2012,Luke Stocker,TB,TE,L.Stocker,00-0028042
2012,Marcedes Lewis,JAC,TE,M.Lewis,00-0024243
2012,Martellus Bennett,NYG,TE,M.Bennett,00-0026201
2012,Matt Spaeth,CHI,TE,M.Spaeth,00-0025464
2012,Matthew Mulligan,STL,TE,M.Mulligan,00-0026008
2012,Michael Hoomanawanui,NE,TE,M.Hoomanawanui,00-0027732
2012,Michael Palmer,ATL,TE,M.Palmer,00-0027202
2012,Mike Higgins,NO,TE,M.Higgins,00-0028522
2012,Mike McNeill,STL,TE,M.McNeill,00-0028651
2012,Nate Byham,TB,TE,N.Byham,00-0027780
2012,Niles Paul,WAS,TE,N.Paul,00-0028093
2012,Orson Charles,CIN,TE,O.Charles,00-0029414
2012,Owen Daniels,HOU,TE,O.Daniels,00-0024313
2012,Randy McMichael,SD,TE,R.McMichael,00-0021236
2012,Rhett Ellison,MIN,TE,R.Ellison,00-0029587
2012,Richard Gordon,OAK,TE,R.Gordon,00-0028119
2012,Richie Brockel,CAR,TE,R.Brockel,00-0027583
2012,Rob Gronkowski,NE,TE,R.Gronkowski,00-0027656
2012,Rob Housler,ARI,TE,R.Housler,00-0028007
2012,Ryan Taylor,GB,TE,R.Taylor,00-0028156
2012,Scott Chandler,BUF,TE,S.Chandler,00-0025516
2012,Steve Maneri,KC,TE,S.Maneri,00-0027567
2012,Taylor Thompson,TEN,TE,T.Thompson,00-0029590
2012,Todd Heap,ARI,TE,T.Heap,00-0020516
2012,Tom Crabtree,GB,TE,T.Crabtree,00-0026878
2012,Tommy Gallarda,ATL,TE,T.Gallarda,00-0028406
2012,Tony Gonzalez,ATL,TE,T.Gonzalez,00-0006101
2012,Tony Moeaki,KC,TE,T.Moeaki,00-0027695
2012,Tony Scheffler,DET,TE,T.Scheffler,00-0024276
2012,Travis Beckum,NYG,TE,T.Beckum,00-0027070
2012,Vernon Davis,SF,TE,V.Davis,00-0024221
2012,Virgil Green,DEN,TE,V.Green,00-0028142
2012,Visanthe Shiancoe,NE,TE,V.Shiancoe,00-0022054
2012,Weslye Saunders,IND,TE,W.Saunders,00-0028270
2012,Will Heller,DET,TE,W.Heller,00-0021756
2012,Zach Miller,SEA,TE,Z.Miller,00-0025425
2012,Zach Potter,JAC,TE,Z.Potter,00-0026658
